"arc_length","N=0","N=1","N=2","N=3"
0.431335,0.000515912,1.89649e-05,1.75124e-06,2.43951e-07
0.432749,0.000515126,1.88842e-05,1.73952e-06,2.41778e-07
0.434164,0.000514341,1.88034e-05,1.72779e-06,2.39606e-07
0.435578,0.000513555,1.87226e-05,1.71607e-06,2.37433e-07
0.436992,0.00051277,1.86419e-05,1.70434e-06,2.3526e-07
0.438406,0.000511984,1.85611e-05,1.69261e-06,2.33087e-07
0.43982,0.000511216,1.84832e-05,1.68143e-06,2.31038e-07
0.441235,0.000510448,1.84053e-05,1.67025e-06,2.28989e-07
0.442649,0.00050968,1.83273e-05,1.65907e-06,2.2694e-07
0.444063,0.000508912,1.82494e-05,1.64789e-06,2.24891e-07
0.445477,0.000508144,1.81715e-05,1.63671e-06,2.22842e-07
0.446892,0.000507393,1.80963e-05,1.62605e-06,2.20909e-07
0.448306,0.000506643,1.8021e-05,1.61538e-06,2.18975e-07
0.44972,0.000505892,1.79458e-05,1.60472e-06,2.17042e-07
0.451134,0.000505141,1.78706e-05,1.59405e-06,2.15108e-07
0.452548,0.00050439,1.77954e-05,1.58338e-06,2.13175e-07
0.453963,0.000503655,1.77227e-05,1.5732e-06,2.11348e-07
0.455377,0.00050292,1.76501e-05,1.56302e-06,2.09522e-07
0.456791,0.000502186,1.75774e-05,1.55284e-06,2.07696e-07
0.458205,0.000501451,1.75048e-05,1.54266e-06,2.0587e-07
0.459619,0.000500716,1.74321e-05,1.53247e-06,2.04044e-07
0.461034,0.000499998,1.73619e-05,1.52275e-06,2.02318e-07
0.462448,0.000499279,1.72917e-05,1.51302e-06,2.00592e-07
0.463862,0.00049856,1.72215e-05,1.50329e-06,1.98866e-07
0.465276,0.000497841,1.71513e-05,1.49357e-06,1.9714e-07
0.46669,0.000497122,1.70811e-05,1.48384e-06,1.95414e-07
0.468105,0.000496418,1.70132e-05,1.47454e-06,1.93782e-07
0.469519,0.000495715,1.69454e-05,1.46525e-06,1.92149e-07
0.470933,0.000495011,1.68775e-05,1.45595e-06,1.90517e-07
0.472347,0.000494307,1.68096e-05,1.44665e-06,1.88884e-07
0.473762,0.000493604,1.67418e-05,1.43736e-06,1.87252e-07
0.475176,0.000492915,1.66761e-05,1.42846e-06,1.85707e-07
0.47659,0.000492226,1.66105e-05,1.41957e-06,1.84162e-07
0.478004,0.000491536,1.65448e-05,1.41068e-06,1.82617e-07
0.479418,0.000490847,1.64792e-05,1.40179e-06,1.81072e-07
0.480833,0.000490158,1.64136e-05,1.3929e-06,1.79526e-07
0.482247,0.000489484,1.635e-05,1.38439e-06,1.78063e-07
0.483661,0.000488809,1.62865e-05,1.37588e-06,1.76599e-07
0.485075,0.000488134,1.6223e-05,1.36737e-06,1.75136e-07
0.486489,0.000487459,1.61595e-05,1.35886e-06,1.73672e-07
0.487904,0.000486784,1.6096e-05,1.35035e-06,1.72209e-07
0.489318,0.000486123,1.60345e-05,1.34221e-06,1.70822e-07
0.490732,0.000485462,1.5973e-05,1.33406e-06,1.69435e-07
0.492146,0.0004848,1.59115e-05,1.32591e-06,1.68048e-07
0.493561,0.000484139,1.585e-05,1.31777e-06,1.66661e-07
0.494975,0.000483478,1.57885e-05,1.30962e-06,1.65274e-07
0.496389,0.00048283,1.5729e-05,1.30181e-06,1.63958e-07
0.497803,0.000482182,1.56694e-05,1.29401e-06,1.62642e-07
0.499217,0.000481534,1.56099e-05,1.2862e-06,1.61327e-07
0.500632,0.000480886,1.55504e-05,1.2784e-06,1.60011e-07
0.502046,0.000480238,1.54908e-05,1.27059e-06,1.58696e-07
0.50346,0.000479603,1.54331e-05,1.26311e-06,1.57447e-07
0.504874,0.000478967,1.53754e-05,1.25563e-06,1.56199e-07
0.506288,0.000478332,1.53177e-05,1.24815e-06,1.5495e-07
0.507703,0.000477697,1.526e-05,1.24067e-06,1.53702e-07
0.509117,0.000477062,1.52023e-05,1.23319e-06,1.52453e-07
0.510531,0.000476439,1.51464e-05,1.22601e-06,1.51268e-07
0.511945,0.000475816,1.50905e-05,1.21884e-06,1.50082e-07
0.51336,0.000475193,1.50346e-05,1.21166e-06,1.48896e-07
0.514774,0.00047457,1.49787e-05,1.20449e-06,1.47711e-07
0.516188,0.000473948,1.49228e-05,1.19731e-06,1.46525e-07
0.517602,0.000473337,1.48685e-05,1.19043e-06,1.45399e-07
0.519016,0.000472726,1.48143e-05,1.18354e-06,1.44272e-07
0.520431,0.000472115,1.47601e-05,1.17666e-06,1.43146e-07
0.521845,0.000471504,1.47059e-05,1.16978e-06,1.42019e-07
0.523259,0.000470893,1.46517e-05,1.16289e-06,1.40892e-07
0.524673,0.000470294,1.45991e-05,1.15628e-06,1.39821e-07
0.526087,0.000469694,1.45465e-05,1.14967e-06,1.3875e-07
0.527502,0.000469095,1.44939e-05,1.14306e-06,1.37679e-07
0.528916,0.000468496,1.44413e-05,1.13646e-06,1.36608e-07
0.53033,0.000467897,1.43887e-05,1.12985e-06,1.35537e-07
0.531744,0.000467308,1.43377e-05,1.1235e-06,1.34518e-07
0.533159,0.00046672,1.42866e-05,1.11715e-06,1.33499e-07
0.534573,0.000466132,1.42356e-05,1.1108e-06,1.3248e-07
0.535987,0.000465544,1.41846e-05,1.10446e-06,1.31461e-07
0.537401,0.000464956,1.41335e-05,1.09811e-06,1.30442e-07
0.538815,0.000464379,1.4084e-05,1.09201e-06,1.29472e-07
0.54023,0.000463802,1.40344e-05,1.08591e-06,1.28502e-07
0.541644,0.000463224,1.39849e-05,1.07981e-06,1.27532e-07
0.543058,0.000462647,1.39354e-05,1.07371e-06,1.26562e-07
0.544472,0.00046207,1.38858e-05,1.06761e-06,1.25592e-07
0.545886,0.000461503,1.38377e-05,1.06175e-06,1.24668e-07
0.547301,0.000460937,1.37896e-05,1.05589e-06,1.23745e-07
0.548715,0.00046037,1.37415e-05,1.05002e-06,1.22821e-07
0.550129,0.000459803,1.36934e-05,1.04416e-06,1.21897e-07
0.551543,0.000459237,1.36453e-05,1.0383e-06,1.20973e-07
0.552958,0.00045868,1.35986e-05,1.03266e-06,1.20093e-07
0.554372,0.000458124,1.35518e-05,1.02702e-06,1.19213e-07
0.555786,0.000457567,1.35051e-05,1.02138e-06,1.18333e-07
0.5572,0.000457011,1.34584e-05,1.01574e-06,1.17452e-07
0.558614,0.000456454,1.34117e-05,1.0101e-06,1.16572e-07
0.560029,0.000455908,1.33663e-05,1.00467e-06,1.15733e-07
0.561443,0.000455361,1.33208e-05,9.99245e-07,1.14894e-07
0.562857,0.000454815,1.32754e-05,9.93818e-07,1.14054e-07
0.564271,0.000454268,1.323e-05,9.88392e-07,1.13215e-07
0.565685,0.000453722,1.31846e-05,9.82966e-07,1.12376e-07
0.5671,0.000453185,1.31405e-05,9.77742e-07,1.11575e-07
