"arc_length","N=0","N=1","N=2","N=3"
0.796202,0.00155408,9.95533e-05,1.58294e-05,3.60257e-06
0.797616,0.00155286,9.93424e-05,1.57779e-05,3.58724e-06
0.799031,0.00155164,9.91316e-05,1.57264e-05,3.5719e-06
0.800445,0.00155043,9.89245e-05,1.56761e-05,3.55699e-06
0.801859,0.00154922,9.87175e-05,1.56258e-05,3.54208e-06
0.803273,0.00154802,9.85104e-05,1.55755e-05,3.52717e-06
0.804688,0.00154681,9.83033e-05,1.55252e-05,3.51226e-06
0.806102,0.0015456,9.80962e-05,1.54748e-05,3.49735e-06
0.807516,0.00154441,9.78928e-05,1.54257e-05,3.48285e-06
0.80893,0.00154321,9.76893e-05,1.53765e-05,3.46834e-06
0.810344,0.00154202,9.74859e-05,1.53273e-05,3.45384e-06
0.811759,0.00154083,9.72824e-05,1.52782e-05,3.43934e-06
0.813173,0.00153963,9.7079e-05,1.5229e-05,3.42484e-06
0.814587,0.00153845,9.68791e-05,1.51809e-05,3.41073e-06
0.816001,0.00153727,9.66792e-05,1.51329e-05,3.39662e-06
0.817415,0.00153609,9.64793e-05,1.50848e-05,3.38251e-06
0.81883,0.00153491,9.62794e-05,1.50368e-05,3.3684e-06
0.820244,0.00153373,9.60795e-05,1.49887e-05,3.35429e-06
0.821658,0.00153256,9.58831e-05,1.49417e-05,3.34056e-06
0.823072,0.0015314,9.56866e-05,1.48947e-05,3.32683e-06
0.824486,0.00153023,9.54902e-05,1.48477e-05,3.3131e-06
0.825901,0.00152906,9.52937e-05,1.48008e-05,3.29937e-06
0.827315,0.0015279,9.50973e-05,1.47538e-05,3.28565e-06
0.828729,0.00152674,9.49042e-05,1.47078e-05,3.27228e-06
0.830143,0.00152559,9.47112e-05,1.46619e-05,3.25892e-06
0.831558,0.00152444,9.45181e-05,1.4616e-05,3.24556e-06
0.832972,0.00152328,9.43251e-05,1.457e-05,3.2322e-06
0.834386,0.00152213,9.4132e-05,1.45241e-05,3.21884e-06
0.8358,0.00152099,9.39422e-05,1.44792e-05,3.20583e-06
0.837214,0.00151985,9.37524e-05,1.44342e-05,3.19283e-06
0.838629,0.00151871,9.35627e-05,1.43893e-05,3.17982e-06
0.840043,0.00151757,9.33729e-05,1.43444e-05,3.16681e-06
0.841457,0.00151643,9.31831e-05,1.42995e-05,3.15381e-06
0.842871,0.0015153,9.29966e-05,1.42555e-05,3.14115e-06
0.844285,0.00151417,9.281e-05,1.42116e-05,3.12848e-06
0.8457,0.00151304,9.26235e-05,1.41677e-05,3.11582e-06
0.847114,0.00151192,9.24369e-05,1.41237e-05,3.10316e-06
0.848528,0.00151079,9.22504e-05,1.40798e-05,3.0905e-06
0.849942,0.00150967,9.20669e-05,1.40368e-05,3.07817e-06
0.851357,0.00150856,9.18835e-05,1.39938e-05,3.06584e-06
0.852771,0.00150744,9.17001e-05,1.39509e-05,3.05351e-06
0.854185,0.00150633,9.15167e-05,1.39079e-05,3.04118e-06
0.855599,0.00150521,9.13333e-05,1.38649e-05,3.02885e-06
0.857013,0.00150411,9.11529e-05,1.38229e-05,3.01684e-06
0.858428,0.00150301,9.09726e-05,1.37808e-05,3.00483e-06
0.859842,0.0015019,9.07922e-05,1.37388e-05,2.99282e-06
0.861256,0.0015008,9.06118e-05,1.36967e-05,2.98082e-06
0.86267,0.0014997,9.04315e-05,1.36547e-05,2.96881e-06
0.864084,0.0014986,9.02541e-05,1.36135e-05,2.95711e-06
0.865499,0.00149751,9.00768e-05,1.35724e-05,2.94541e-06
0.866913,0.00149642,8.98994e-05,1.35313e-05,2.93372e-06
0.868327,0.00149533,8.9722e-05,1.34901e-05,2.92202e-06
0.869741,0.00149424,8.95447e-05,1.3449e-05,2.91032e-06
0.871156,0.00149316,8.93702e-05,1.34087e-05,2.89893e-06
0.87257,0.00149208,8.91958e-05,1.33684e-05,2.88753e-06
