"arc_length","N=0","N=1","N=2","N=3","Exact","No Filter"
0.347897,0.22874,0.228455,0.228439,0.228439,0.233743,0.228137
0.349311,0.229207,0.22887,0.228848,0.228846,0.234713,0.228508
0.350725,0.229673,0.229285,0.229257,0.229253,0.235684,0.228878
0.352139,0.23014,0.2297,0.229665,0.22966,0.236654,0.229249
0.353553,0.230607,0.230114,0.230074,0.230067,0.237624,0.22962
0.354968,0.232192,0.231757,0.231722,0.231717,0.238595,0.231321
0.356382,0.233777,0.233399,0.23337,0.233366,0.239567,0.233022
0.357796,0.235362,0.235041,0.235018,0.235016,0.240538,0.234722
0.35921,0.236947,0.236683,0.236667,0.236666,0.24151,0.236423
0.360624,0.238532,0.238325,0.238315,0.238315,0.242481,0.238124
0.362039,0.240117,0.239967,0.239963,0.239965,0.243453,0.239825
0.363453,0.241702,0.241609,0.241611,0.241615,0.244424,0.241526
0.364867,0.243287,0.243251,0.243259,0.243264,0.245396,0.243227
0.366281,0.244872,0.244893,0.244907,0.244914,0.246367,0.244928
0.367696,0.246457,0.246535,0.246556,0.246563,0.247339,0.246628
0.36911,0.248042,0.248178,0.248204,0.248213,0.24831,0.248329
0.370524,0.249627,0.24982,0.249852,0.249863,0.249282,0.25003
0.371938,0.251212,0.251462,0.2515,0.251512,0.250253,0.251731
0.373352,0.252797,0.253104,0.253148,0.253162,0.251225,0.253432
0.374767,0.254382,0.254746,0.254796,0.254811,0.252196,0.255133
0.376181,0.255967,0.256388,0.256445,0.256461,0.253168,0.256833
0.377595,0.257552,0.25803,0.258093,0.258111,0.25414,0.258534
0.379009,0.259137,0.259672,0.259741,0.25976,0.255111,0.260235
0.380423,0.260722,0.261314,0.261389,0.26141,0.256083,0.261936
0.381838,0.262307,0.262956,0.263037,0.26306,0.257054,0.263637
0.383252,0.263892,0.264599,0.264685,0.264709,0.258026,0.265338
0.384666,0.265477,0.266241,0.266334,0.266359,0.258997,0.267038
0.38608,0.267062,0.267883,0.267982,0.268009,0.259969,0.268739
0.387495,0.268647,0.269525,0.26963,0.269658,0.26094,0.27044
0.388909,0.270233,0.271167,0.271278,0.271308,0.261912,0.272141
0.390323,0.27046,0.271336,0.271441,0.27147,0.262884,0.272232
0.391737,0.270688,0.271505,0.271604,0.271632,0.263857,0.272324
0.393151,0.270916,0.271674,0.271767,0.271794,0.264829,0.272415
0.394566,0.271144,0.271843,0.271931,0.271957,0.265802,0.272507
0.39598,0.271372,0.272012,0.272094,0.272119,0.266775,0.272598
0.397394,0.2716,0.272181,0.272257,0.272281,0.267747,0.272689
0.398808,0.271828,0.27235,0.27242,0.272443,0.26872,0.272781
0.400222,0.272056,0.272519,0.272583,0.272605,0.269692,0.272872
0.401637,0.272284,0.272688,0.272746,0.272767,0.270665,0.272964
0.403051,0.272512,0.272857,0.272909,0.27293,0.271638,0.273055
0.404465,0.27274,0.273026,0.273073,0.273092,0.27261,0.273147
0.405879,0.272968,0.273195,0.273236,0.273254,0.273583,0.273238
0.407293,0.273196,0.273364,0.273399,0.273416,0.274555,0.273329
0.408708,0.273424,0.273533,0.273562,0.273578,0.275528,0.273421
0.410122,0.273652,0.273702,0.273725,0.273741,0.276501,0.273512
0.411536,0.27388,0.273871,0.273888,0.273903,0.277473,0.273604
0.41295,0.274108,0.27404,0.274051,0.274065,0.278446,0.273695
0.414365,0.274336,0.274209,0.274215,0.274227,0.279419,0.273786
0.415779,0.274564,0.274378,0.274378,0.274389,0.280391,0.273878
