"arc_length","N=0","N=1","N=2","N=3"
0.451134,0.000858469,5.91959e-05,8.92381e-06,1.88889e-06
0.452548,0.000857262,5.89685e-05,8.87073e-06,1.87409e-06
0.453963,0.000856079,5.87484e-05,8.81981e-06,1.86002e-06
0.455377,0.000854897,5.85282e-05,8.7689e-06,1.84595e-06
0.456791,0.000853714,5.8308e-05,8.71799e-06,1.83188e-06
0.458205,0.000852532,5.80878e-05,8.66708e-06,1.81781e-06
0.459619,0.000851349,5.78677e-05,8.61617e-06,1.80374e-06
0.461034,0.000850191,5.76543e-05,8.56732e-06,1.79036e-06
0.462448,0.000849032,5.7441e-05,8.51847e-06,1.77697e-06
0.463862,0.000847874,5.72277e-05,8.46962e-06,1.76359e-06
0.465276,0.000846715,5.70144e-05,8.42077e-06,1.75021e-06
0.46669,0.000845557,5.68011e-05,8.37192e-06,1.73682e-06
0.468105,0.000844422,5.65943e-05,8.32502e-06,1.72408e-06
0.469519,0.000843287,5.63876e-05,8.27812e-06,1.71135e-06
0.470933,0.000842152,5.61808e-05,8.23122e-06,1.69861e-06
0.472347,0.000841017,5.59741e-05,8.18432e-06,1.68587e-06
0.473762,0.000839882,5.57674e-05,8.13743e-06,1.67313e-06
0.475176,0.00083877,5.55669e-05,8.09238e-06,1.66099e-06
0.47659,0.000837657,5.53664e-05,8.04733e-06,1.64886e-06
0.478004,0.000836545,5.5166e-05,8.00228e-06,1.63673e-06
0.479418,0.000835432,5.49655e-05,7.95724e-06,1.6246e-06
0.480833,0.00083432,5.4765e-05,7.91219e-06,1.61246e-06
0.482247,0.000833229,5.45706e-05,7.8689e-06,1.6009e-06
0.483661,0.000832139,5.43761e-05,7.82561e-06,1.58934e-06
0.485075,0.000831048,5.41817e-05,7.78232e-06,1.57778e-06
0.486489,0.000829958,5.39872e-05,7.73902e-06,1.56622e-06
0.487904,0.000828867,5.37928e-05,7.69573e-06,1.55465e-06
0.489318,0.000827798,5.36041e-05,7.65411e-06,1.54363e-06
0.490732,0.000826728,5.34154e-05,7.61249e-06,1.5326e-06
0.492146,0.000825659,5.32267e-05,7.57087e-06,1.52158e-06
0.493561,0.000824589,5.3038e-05,7.52924e-06,1.51056e-06
0.494975,0.00082352,5.28493e-05,7.48762e-06,1.49953e-06
0.496389,0.000822471,5.26662e-05,7.44758e-06,1.48901e-06
0.497803,0.000821422,5.2483e-05,7.40755e-06,1.4785e-06
0.499217,0.000820373,5.22998e-05,7.36751e-06,1.46798e-06
0.500632,0.000819324,5.21167e-05,7.32747e-06,1.45746e-06
0.502046,0.000818275,5.19335e-05,7.28744e-06,1.44694e-06
0.50346,0.000817245,5.17556e-05,7.24891e-06,1.43691e-06
0.504874,0.000816216,5.15778e-05,7.21038e-06,1.42687e-06
0.506288,0.000815187,5.13999e-05,7.17185e-06,1.41683e-06
0.507703,0.000814158,5.1222e-05,7.13332e-06,1.40679e-06
0.509117,0.000813128,5.10441e-05,7.09479e-06,1.39675e-06
0.510531,0.000812118,5.08713e-05,7.05769e-06,1.38716e-06
0.511945,0.000811108,5.06986e-05,7.0206e-06,1.37757e-06
0.51336,0.000810098,5.05258e-05,6.9835e-06,1.36799e-06
0.514774,0.000809088,5.0353e-05,6.9464e-06,1.3584e-06
0.516188,0.000808078,5.01802e-05,6.90931e-06,1.34881e-06
0.517602,0.000807087,5.00123e-05,6.87358e-06,1.33965e-06
0.519016,0.000806095,4.98444e-05,6.83785e-06,1.33049e-06
0.520431,0.000805104,4.96764e-05,6.80212e-06,1.32133e-06
0.521845,0.000804112,4.95085e-05,6.76639e-06,1.31217e-06
0.523259,0.000803121,4.93406e-05,6.73065e-06,1.303e-06
0.524673,0.000802147,4.91774e-05,6.69622e-06,1.29425e-06
0.526087,0.000801174,4.90142e-05,6.66179e-06,1.28549e-06
0.527502,0.0008002,4.88509e-05,6.62736e-06,1.27673e-06
0.528916,0.000799227,4.86877e-05,6.59293e-06,1.26797e-06
0.53033,0.000798253,4.85245e-05,6.5585e-06,1.25921e-06
0.531744,0.000797297,4.83658e-05,6.52531e-06,1.25084e-06
0.533159,0.000796341,4.8207e-05,6.49212e-06,1.24246e-06
0.534573,0.000795385,4.80483e-05,6.45893e-06,1.23408e-06
0.535987,0.000794429,4.78896e-05,6.42574e-06,1.22571e-06
0.537401,0.000793473,4.77309e-05,6.39255e-06,1.21733e-06
0.538815,0.000792534,4.75765e-05,6.36054e-06,1.20931e-06
0.54023,0.000791595,4.74221e-05,6.32853e-06,1.2013e-06
0.541644,0.000790656,4.72677e-05,6.29652e-06,1.19328e-06
0.543058,0.000789717,4.71133e-05,6.26451e-06,1.18527e-06
0.544472,0.000788778,4.69589e-05,6.2325e-06,1.17725e-06
0.545886,0.000787855,4.68086e-05,6.20161e-06,1.16958e-06
0.547301,0.000786933,4.66584e-05,6.17073e-06,1.1619e-06
0.548715,0.00078601,4.65082e-05,6.13985e-06,1.15423e-06
0.550129,0.000785088,4.63579e-05,6.10897e-06,1.14656e-06
0.551543,0.000784165,4.62077e-05,6.07808e-06,1.13888e-06
0.552958,0.000783258,4.60615e-05,6.04828e-06,1.13153e-06
0.554372,0.000782352,4.59152e-05,6.01847e-06,1.12418e-06
0.555786,0.000781445,4.5769e-05,5.98867e-06,1.11683e-06
0.5572,0.000780538,4.56228e-05,5.95886e-06,1.10948e-06
0.558614,0.000779632,4.54765e-05,5.92905e-06,1.10213e-06
0.560029,0.000778741,4.53342e-05,5.90027e-06,1.09509e-06
0.561443,0.000777849,4.51918e-05,5.87149e-06,1.08804e-06
0.562857,0.000776958,4.50494e-05,5.84272e-06,1.081e-06
0.564271,0.000776067,4.4907e-05,5.81394e-06,1.07396e-06
0.565685,0.000775176,4.47647e-05,5.78516e-06,1.06692e-06
0.5671,0.0007743,4.4626e-05,5.75736e-06,1.06016e-06
0.568514,0.000773424,4.44873e-05,5.72957e-06,1.05341e-06
0.569928,0.000772548,4.43487e-05,5.70177e-06,1.04666e-06
0.571342,0.000771672,4.421e-05,5.67397e-06,1.03991e-06
0.572756,0.000770796,4.40713e-05,5.64618e-06,1.03316e-06
0.574171,0.000769934,4.39363e-05,5.61932e-06,1.02668e-06
0.575585,0.000769073,4.38012e-05,5.59246e-06,1.02021e-06
0.576999,0.000768211,4.36661e-05,5.5656e-06,1.01373e-06
0.578413,0.00076735,4.3531e-05,5.53874e-06,1.00726e-06
0.579828,0.000766488,4.33959e-05,5.51189e-06,1.00078e-06
0.581242,0.000765641,4.32643e-05,5.48593e-06,9.94568e-07
0.582656,0.000764794,4.31327e-05,5.45997e-06,9.88356e-07
